Reactor Loads Summary (created on 2025-03-10 16:45:01)

================================================================================
RECENT REACTOR LOADS (after October 1, 2024)
================================================================================
LoadID | LRF Number | Job Number | PCN | Submitted Date | Submitted By | Test Type | Test Condition | Reactor | Condition Type | Sample Count
Sample Number | Sample Type
----------------------------------------
GAVN-U2-L2R1-24-1121 | Plate
GAVN-U2-L2R2-24-1121 | Plate
GAVN-U2-L2R3-24-1121 | Plate

Load ID: 400, LRF: LR-24-00226, Condition: Gavin U2 NOx Test
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 404.0 | ppmvd
SO2 | 3166.0 | ppmvd
NO | 404.0 | ppmvd
SO2 | 3166.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GAVN-U2-L1R1-24-1121 | Plate
GAVN-U2-L1R3-24-1121 | Plate

Load ID: 399, LRF: LR-24-00226, Condition: Gavin U2 NOx Test
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 404.0 | ppmvd
SO2 | 3166.0 | ppmvd
NO | 404.0 | ppmvd
SO2 | 3166.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GAVN-U2-L3R3-24-1121 | Honeycomb

Load ID: 398, LRF: LR-24-00226, Condition: Gavin U2 NOx Test
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 404.0 | ppmvd
SO2 | 3166.0 | ppmvd
NO | 404.0 | ppmvd
SO2 | 3166.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GAVN-U2-L1R2-24-1121 | Honeycomb

Load ID: 396, LRF: LR-24-00224, Condition: 2618 Nebo U1
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.922 | ppmvd
NO | 18.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0111-1320-2618 | Honeycomb

Load ID: 394, LRF: LR-24-00222, Condition: Pittsfield MHI-11
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.76 | ppmvd
NO | 25.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0210-01-2174 | Honeycomb
0210-01-2174 | Honeycomb

Load ID: 393, LRF: LR-24-00222, Condition: Pittsfield MHI-11
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.76 | ppmvd
NO | 25.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0225-03-1222 | Honeycomb
0225-03-1222 | Honeycomb

Load ID: 392, LRF: LR-24-00222, Condition: Pittsfield MHI-11
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.76 | ppmvd
NO | 25.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0220-02-2873 | Honeycomb
0220-02-2873 | Honeycomb

Load ID: 373, LRF: LR-24-00210, Condition: Los Esteros 2514 U 1 2 3
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.06 | ppmvd
NO | 26.15 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2314-1339-0736 | Honeycomb

Load ID: 388, LRF: LR-24-00221, Condition: Cliffside U5
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 320.0 | ppmvd
SO2 | 1577.0 | ppmvd
NO | 320.0 | ppmvd
SO2 | 1577.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
CLIF-U5-2B-24-1024 | Honeycomb

Load ID: 387, LRF: LR-24-00221, Condition: Cliffside U5
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 320.0 | ppmvd
SO2 | 1577.0 | ppmvd
NO | 320.0 | ppmvd
SO2 | 1577.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
CLIF-U5-2A-24-1024 | Honeycomb

Load ID: 386, LRF: LR-24-00221, Condition: Cliffside U5
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 320.0 | ppmvd
SO2 | 1577.0 | ppmvd
NO | 320.0 | ppmvd
SO2 | 1577.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
CLIF-U5-1B-24-1024 | Honeycomb

Load ID: 385, LRF: LR-24-00221, Condition: Cliffside U5
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 320.0 | ppmvd
SO2 | 1577.0 | ppmvd
NO | 320.0 | ppmvd
SO2 | 1577.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
CLIF-U5-1A-24-1024 | Honeycomb

Load ID: 384, LRF: LR-24-00220, Condition: DB Wilson Act.
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 388.0 | ppmvd
SO2 | 3026.0 | ppmvd
NO | 388.0 | ppmvd
SO2 | 3026.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
DBWL-S4-4-05-1104 | Honeycomb

Load ID: 383, LRF: LR-24-00220, Condition: DB Wilson Act.
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 388.0 | ppmvd
SO2 | 3026.0 | ppmvd
NO | 388.0 | ppmvd
SO2 | 3026.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
DBWL-S3-3-05-1104 | Honeycomb

Load ID: 382, LRF: LR-24-00220, Condition: DB Wilson Act.
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 388.0 | ppmvd
SO2 | 3026.0 | ppmvd
NO | 388.0 | ppmvd
SO2 | 3026.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
DBWL-S2-2-05-1104 | Honeycomb

Load ID: 381, LRF: LR-24-00220, Condition: DB Wilson Act.
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 388.0 | ppmvd
SO2 | 3026.0 | ppmvd
NO | 388.0 | ppmvd
SO2 | 3026.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
DBWL-S1-1-05-1104 | Honeycomb

Load ID: 380, LRF: LR-24-00218, Condition: 4794 OGE Redbud U3
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.323 | ppmvd
NO | 15.64 | ppmvd
CO | 26.09 | ppmvd
NH3:NOx Molar Ratio | 1.3 | ppmvd
NO | 7.92 | ppmvd
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
RDBD-U3-3-24-1113 | Honeycomb

Load ID: 379, LRF: LR-24-00217, Condition: 4712 OGE Redbud U2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.323 | ppmvd
NO | 15.64 | ppmvd
CO | 26.09 | ppmvd
NH3:NOx Molar Ratio | 1.3 | ppmvd
NO | 7.92 | ppmvd
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
RDBD-U2-2-24-1113 | Honeycomb

Load ID: 378, LRF: LR-24-00216, Condition: 4518 OGE Redbud 1
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.323 | ppmvd
NO | 15.64 | ppmvd
CO | 26.09 | ppmvd
NH3:NOx Molar Ratio | 1.3 | ppmvd
NO | 7.92 | ppmvd
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
RDBD-U1-1-24-1113 | Honeycomb

Load ID: 377, LRF: LR-24-00215, Condition: Sutter CO Ox 5 Pt Ramp
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
SUTT-01-2-24-1114 | Plate

Load ID: 376, LRF: LR-24-00214, Condition: Kincaid U2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 2.0 | ppmvd
SO2 | 248.0 | ppmvd
NO | 300.0 | ppmvd
SO3 | 2.0 | ppmvd
SO2 | 248.0 | ppmvd
NO | 300.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
240508-PCP-1 | Plate

Load ID: 375, LRF: LR-24-00213, Condition: Miami Fort U7
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 15.0 | ppmvd
NO | 363.0 | ppmvd
SO2 | 2584.0 | ppmvd
SO3 | 15.0 | ppmvd
NO | 363.0 | ppmvd
SO2 | 2584.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
240544-PCP-1 | Plate

Load ID: 374, LRF: LR-24-00211, Condition: BUCK CO ox 5 temps
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
BUCK-CO-1-24-1115 | Plate

Load ID: 372, LRF: LR-24-00209, Condition: Channel 2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NO | 1.195 | ppmvd
NH3:NOx Molar Ratio | 1.195 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
9110-1728-0445 | Honeycomb

Load ID: 371, LRF: LR-24-00208, Condition: Delta Energy Center
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.3 | ppmvd
NO | 30.7 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0810-1351-0562 | Honeycomb

Load ID: 370, LRF: LR-24-00207, Condition: Virginia Generating Station
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.095 | ppmvd
NO | 58.2 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0318-1805-0804 | Honeycomb

Load ID: 369, LRF: LR-24-00206, Condition: Silicon Valley 5 Temp Ramp Test
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
SILI-U2-2-25-1024 | Plate

Load ID: 368, LRF: LR-24-00205, Condition: Silicon Valley 5 Temp Ramp Test
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
SILI-U1-1-25-1024 | Plate

Load ID: 367, LRF: LR-24-00204, Condition: Monroe 2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 350.0 | ppmvd
SO2 | 725.0 | ppmvd
NO | 350.0 | ppmvd
SO2 | 725.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
MONR-U2-L4-24-1118 | Honeycomb

Load ID: 366, LRF: LR-24-00203, Condition: Monroe 2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 350.0 | ppmvd
SO2 | 725.0 | ppmvd
NO | 350.0 | ppmvd
SO2 | 725.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
MONR-U2-L3-N-24-1118 | Plate

Load ID: 365, LRF: LR-24-00203, Condition: Monroe 2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 350.0 | ppmvd
SO2 | 725.0 | ppmvd
NO | 350.0 | ppmvd
SO2 | 725.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
MONR-U2-L2-N-24-1118 | Plate

Load ID: 364, LRF: LR-24-00203, Condition: Monroe 2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 350.0 | ppmvd
SO2 | 725.0 | ppmvd
NO | 350.0 | ppmvd
SO2 | 725.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
MONR-U2-L1-N-24-1118 | Plate

Load ID: 363, LRF: LR-24-00201, Condition: Harrison U3
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 28.0 | ppmvd
NO | 345.0 | ppmvd
SO2 | 2800.0 | ppmvd
SO3 | 28.0 | ppmvd
NO | 345.0 | ppmvd
SO2 | 2800.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
240298-PCS-1 | Honeycomb

Load ID: 362, LRF: LR-24-00200, Condition: Columbus Coatings
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.987 | ppmvd
NO | 131.19 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4666-0101-0108 | Honeycomb

Load ID: 361, LRF: LR-24-00199, Condition: Fore River
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.98 | ppmvd
NO | 63.5 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0919-1553-0322 | Honeycomb

Load ID: 360, LRF: LR-24-00198, Condition: Plum Pt
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 233.0 | ppmvd
SO2 | 2780.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
PLUM-U1BTMB-24-0830 | Plate

Load ID: 359, LRF: LR-24-00198, Condition: Plum Pt
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 233.0 | ppmvd
SO2 | 2780.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
PLUM-U1BTMA-24-0830 | Plate

Load ID: 358, LRF: LR-24-00198, Condition: Plum Pt
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 233.0 | ppmvd
SO2 | 2780.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
PLUM-U1TOPB-24-0830 | Plate

Load ID: 357, LRF: LR-24-00198, Condition: Plum Pt
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 233.0 | ppmvd
SO2 | 2780.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
PLUM-U1TOPA-24-0830 | Plate

Load ID: 354, LRF: LR-24-00196, Condition: Longview deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 21.0 | ppmvd
NO | 375.0 | ppmvd
SO2 | 2031.0 | ppmvd
SO3 | 21.0 | ppmvd
NO | 275.0 | ppmvd
SO2 | 2031.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
LNGV-U1-BTM-S-24-1016 | Corrugated

Load ID: 353, LRF: LR-24-00196, Condition: Longview deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 21.0 | ppmvd
NO | 375.0 | ppmvd
SO2 | 2031.0 | ppmvd
SO3 | 21.0 | ppmvd
NO | 275.0 | ppmvd
SO2 | 2031.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
LNGV-U1-BTM-N-24-1016 | Corrugated

Load ID: 352, LRF: LR-24-00196, Condition: Longview deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 21.0 | ppmvd
NO | 375.0 | ppmvd
SO2 | 2031.0 | ppmvd
SO3 | 21.0 | ppmvd
NO | 275.0 | ppmvd
SO2 | 2031.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
LNGV-U1-MID-N-24-1016 | Corrugated
LNGV-U1-MID-S-24-1016 | Corrugated

Load ID: 351, LRF: LR-24-00196, Condition: Longview deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 21.0 | ppmvd
NO | 375.0 | ppmvd
SO2 | 2031.0 | ppmvd
SO3 | 21.0 | ppmvd
NO | 275.0 | ppmvd
SO2 | 2031.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
LNGV-U1-TOP-N-24-1016 | Corrugated
LNGV-U1-TOP-S-24-1016 | Corrugated

Load ID: 350, LRF: LR-24-00195, Condition: Winyah 1 & 2 System
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
SO3 | 14.5 | ppmvd
NO | 342.9 | ppmvd
SO2 | 1450.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
SANT-1B-23-1221 | Honeycomb
SANT-3B-23-1221 | Honeycomb
SANT-B4-23-1221 | Honeycomb

Load ID: 349, LRF: LR-24-00195, Condition: Winyah 1 & 2 MR1
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 14.5 | ppmvd
NO | 372.3 | ppmvd
SO2 | 1450.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
SANT-B4-23-1221 | Honeycomb

Load ID: 348, LRF: LR-24-00195, Condition: Winyah 1 & 2 MR1
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 14.5 | ppmvd
NO | 372.3 | ppmvd
SO2 | 1450.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
SANT-3B-23-1221 | Honeycomb

Load ID: 347, LRF: LR-24-00195, Condition: Winyah 1 & 2 MR1
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 14.5 | ppmvd
NO | 372.3 | ppmvd
SO2 | 1450.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
SANT-1B-23-1221 | Honeycomb

Load ID: 342, LRF: LR-24-00193, Condition: Keystone 1 deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
KEYS-U1L4 RxA 10.2024 | Plate

Load ID: 341, LRF: LR-24-00193, Condition: Keystone 1 deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
KEYS-U1L3 RxA 10.2024 | Plate

Load ID: 340, LRF: LR-24-00193, Condition: Keystone 1 deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
KEYS-U1L2 RxA 10.2024 | Plate

Load ID: 339, LRF: LR-24-00193, Condition: Keystone 1 deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
KEYS-U1L1 RxA 10.2024 | Plate

Load ID: 346, LRF: LR-24-00194, Condition: Keystone 2 deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
KEYS-U2L4 RxA 10.2024 | Plate

Load ID: 345, LRF: LR-24-00194, Condition: Keystone 2 deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
KEYS-U2L3 RxA 10.2024 | Plate

Load ID: 344, LRF: LR-24-00194, Condition: Keystone 2 deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
KEYS-U2L2 RxA 10.2024 | Plate

Load ID: 343, LRF: LR-24-00194, Condition: Keystone 2 deNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd
SO3 | 17.0 | ppmvd
NO | 250.0 | ppmvd
SO2 | 1751.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
KEYS-U2L1 RxA 10.2024 | Plate

Load ID: 337, LRF: LR-24-00191, Condition: 2907 Greensville
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.001 | ppmvd
NO | 37.2 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2907-0103-0643 | Honeycomb

Load ID: 336, LRF: LR-24-00190, Condition: 4941 Halifax County Biomass
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.754 | ppmvd
NO | 220.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
HALI-L1-1-30-1024 | Honeycomb
HALI-L2-2-30-1024 | Honeycomb

Load ID: 335, LRF: LR-24-00189, Condition: 4336 JL Stall (Arsenal Hill)
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.06 | ppmvd
CO | 12.0 | ppmvd
NO | 30.05 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
JLST-6B-2-28-1024 | Honeycomb

Load ID: 334, LRF: LR-24-00189, Condition: 4336 JL Stall (Arsenal Hill)
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.06 | ppmvd
CO | 12.0 | ppmvd
NO | 30.05 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4336-0102-9501 | Honeycomb

Load ID: 333, LRF: LR-24-00188, Condition: 6335 TT2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.019 | ppmvd
NO | 47.79 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
6038-0101-1529 MT Prequal | Honeycomb

Load ID: 332, LRF: LR-24-00187, Condition: Channelview 341
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.1 | ppmvd
NO | 31.4 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0517-2341-2372 | Honeycomb

Load ID: 331, LRF: LR-24-00186, Condition: Cleco 6, 7-1, and 7-2 deNOx conditions
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.022 | ppmvd
NO | 47.1 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
1223-1220-0333 | Honeycomb

Load ID: 330, LRF: LR-24-00185, Condition: Cleco 6, 7-1, and 7-2 deNOx conditions
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.022 | ppmvd
NO | 47.1 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0103-5220-0435 | Honeycomb

Load ID: 328, LRF: LR-24-00183, Condition: Cleco 6, 7-1, and 7-2 deNOx conditions
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.022 | ppmvd
NO | 47.1 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
1223-1220-0395 | Honeycomb

Load ID: 329, LRF: LR-24-00184, Condition: Gibson 5.7
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 277.0 | ppmvd
SO2 | 2755.0 | ppmvd
NO | 277.0 | ppmvd
SO2 | 2755.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
240198-01 | Plate

Load ID: 327, LRF: LR-24-00182, Condition: BOP Train 5 (907)
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.157 | ppmvd
NO | 27.0 | ppmvd

